order,id,date,time,title,url,visitCount,typedCount,transition
19048,3650,05/09/2026,01:00:03,Scale record 3650,https://scale0.historyout-qa.invalid/page/3650?campaign=x#note,3,0,link
19049,3651,05/09/2026,01:00:03,Scale record 3651,https://scale1.historyout-qa.invalid/page/3651?campaign=x#note,3,0,link
19050,3649,05/09/2026,01:00:03,Scale record 3649,https://scale4.historyout-qa.invalid/page/3649?campaign=x#note,3,0,link
19051,3650,05/09/2026,01:00:03,Scale record 3650,https://scale0.historyout-qa.invalid/page/3650?campaign=x#note,3,0,link
19052,3648,05/09/2026,01:00:03,Scale record 3648,https://scale3.historyout-qa.invalid/page/3648?campaign=x#note,3,0,link
19053,3649,05/09/2026,01:00:03,Scale record 3649,https://scale4.historyout-qa.invalid/page/3649?campaign=x#note,3,0,link
19054,3647,05/09/2026,01:00:03,Scale record 3647,https://scale2.historyout-qa.invalid/page/3647?campaign=x#note,3,0,link
19055,3648,05/09/2026,01:00:03,Scale record 3648,https://scale3.historyout-qa.invalid/page/3648?campaign=x#note,3,0,link
19056,3649,05/09/2026,01:00:03,Scale record 3649,https://scale4.historyout-qa.invalid/page/3649?campaign=x#note,3,0,link
19057,3646,05/09/2026,01:00:03,Scale record 3646,https://scale1.historyout-qa.invalid/page/3646?campaign=x#note,3,0,link
19058,3647,05/09/2026,01:00:03,Scale record 3647,https://scale2.historyout-qa.invalid/page/3647?campaign=x#note,3,0,link
19059,3648,05/09/2026,01:00:03,Scale record 3648,https://scale3.historyout-qa.invalid/page/3648?campaign=x#note,3,0,link
19060,3645,05/09/2026,01:00:03,Scale record 3645,https://scale0.historyout-qa.invalid/page/3645?campaign=x#note,3,0,link
19061,3646,05/09/2026,01:00:03,Scale record 3646,https://scale1.historyout-qa.invalid/page/3646?campaign=x#note,3,0,link
19062,3647,05/09/2026,01:00:03,Scale record 3647,https://scale2.historyout-qa.invalid/page/3647?campaign=x#note,3,0,link
19063,3645,05/09/2026,01:00:03,Scale record 3645,https://scale0.historyout-qa.invalid/page/3645?campaign=x#note,3,0,link
19064,3646,05/09/2026,01:00:03,Scale record 3646,https://scale1.historyout-qa.invalid/page/3646?campaign=x#note,3,0,link
19065,3644,05/09/2026,01:00:03,Scale record 3644,https://scale4.historyout-qa.invalid/page/3644?campaign=x#note,3,0,link
19066,3645,05/09/2026,01:00:03,Scale record 3645,https://scale0.historyout-qa.invalid/page/3645?campaign=x#note,3,0,link
19067,3643,05/09/2026,01:00:03,Scale record 3643,https://scale3.historyout-qa.invalid/page/3643?campaign=x#note,3,0,link
19068,3644,05/09/2026,01:00:03,Scale record 3644,https://scale4.historyout-qa.invalid/page/3644?campaign=x#note,3,0,link
19069,3642,05/09/2026,01:00:03,Scale record 3642,https://scale2.historyout-qa.invalid/page/3642?campaign=x#note,3,0,link
19070,3643,05/09/2026,01:00:03,Scale record 3643,https://scale3.historyout-qa.invalid/page/3643?campaign=x#note,3,0,link
19071,3644,05/09/2026,01:00:03,Scale record 3644,https://scale4.historyout-qa.invalid/page/3644?campaign=x#note,3,0,link
19072,3641,05/09/2026,01:00:03,Scale record 3641,https://scale1.historyout-qa.invalid/page/3641?campaign=x#note,3,0,link
19073,3642,05/09/2026,01:00:03,Scale record 3642,https://scale2.historyout-qa.invalid/page/3642?campaign=x#note,3,0,link
19074,3643,05/09/2026,01:00:03,Scale record 3643,https://scale3.historyout-qa.invalid/page/3643?campaign=x#note,3,0,link
19075,3640,05/09/2026,01:00:03,Scale record 3640,https://scale0.historyout-qa.invalid/page/3640?campaign=x#note,3,0,link
19076,3641,05/09/2026,01:00:03,Scale record 3641,https://scale1.historyout-qa.invalid/page/3641?campaign=x#note,3,0,link
19077,3642,05/09/2026,01:00:03,Scale record 3642,https://scale2.historyout-qa.invalid/page/3642?campaign=x#note,3,0,link
19078,3640,05/09/2026,01:00:03,Scale record 3640,https://scale0.historyout-qa.invalid/page/3640?campaign=x#note,3,0,link
19079,3641,05/09/2026,01:00:03,Scale record 3641,https://scale1.historyout-qa.invalid/page/3641?campaign=x#note,3,0,link
19080,3639,05/09/2026,01:00:03,Scale record 3639,https://scale4.historyout-qa.invalid/page/3639?campaign=x#note,3,0,link
19081,3640,05/09/2026,01:00:03,Scale record 3640,https://scale0.historyout-qa.invalid/page/3640?campaign=x#note,3,0,link
19082,3638,05/09/2026,01:00:03,Scale record 3638,https://scale3.historyout-qa.invalid/page/3638?campaign=x#note,3,0,link
19083,3639,05/09/2026,01:00:03,Scale record 3639,https://scale4.historyout-qa.invalid/page/3639?campaign=x#note,3,0,link
19084,3637,05/09/2026,01:00:03,Scale record 3637,https://scale2.historyout-qa.invalid/page/3637?campaign=x#note,3,0,link
19085,3638,05/09/2026,01:00:03,Scale record 3638,https://scale3.historyout-qa.invalid/page/3638?campaign=x#note,3,0,link
19086,3639,05/09/2026,01:00:03,Scale record 3639,https://scale4.historyout-qa.invalid/page/3639?campaign=x#note,3,0,link
19087,3636,05/09/2026,01:00:03,Scale record 3636,https://scale1.historyout-qa.invalid/page/3636?campaign=x#note,3,0,link
19088,3637,05/09/2026,01:00:03,Scale record 3637,https://scale2.historyout-qa.invalid/page/3637?campaign=x#note,3,0,link
19089,3638,05/09/2026,01:00:03,Scale record 3638,https://scale3.historyout-qa.invalid/page/3638?campaign=x#note,3,0,link
19090,3635,05/09/2026,01:00:03,Scale record 3635,https://scale0.historyout-qa.invalid/page/3635?campaign=x#note,3,0,link
19091,3636,05/09/2026,01:00:03,Scale record 3636,https://scale1.historyout-qa.invalid/page/3636?campaign=x#note,3,0,link
19092,3637,05/09/2026,01:00:03,Scale record 3637,https://scale2.historyout-qa.invalid/page/3637?campaign=x#note,3,0,link
19093,3635,05/09/2026,01:00:03,Scale record 3635,https://scale0.historyout-qa.invalid/page/3635?campaign=x#note,3,0,link
19094,3636,05/09/2026,01:00:03,Scale record 3636,https://scale1.historyout-qa.invalid/page/3636?campaign=x#note,3,0,link
19095,3634,05/09/2026,01:00:03,Scale record 3634,https://scale4.historyout-qa.invalid/page/3634?campaign=x#note,3,0,link
19096,3635,05/09/2026,01:00:03,Scale record 3635,https://scale0.historyout-qa.invalid/page/3635?campaign=x#note,3,0,link
19097,3633,05/09/2026,01:00:03,Scale record 3633,https://scale3.historyout-qa.invalid/page/3633?campaign=x#note,3,0,link
19098,3634,05/09/2026,01:00:03,Scale record 3634,https://scale4.historyout-qa.invalid/page/3634?campaign=x#note,3,0,link
19099,3632,05/09/2026,01:00:03,Scale record 3632,https://scale2.historyout-qa.invalid/page/3632?campaign=x#note,3,0,link
19100,3633,05/09/2026,01:00:03,Scale record 3633,https://scale3.historyout-qa.invalid/page/3633?campaign=x#note,3,0,link
19101,3634,05/09/2026,01:00:03,Scale record 3634,https://scale4.historyout-qa.invalid/page/3634?campaign=x#note,3,0,link
19102,3631,05/09/2026,01:00:03,Scale record 3631,https://scale1.historyout-qa.invalid/page/3631?campaign=x#note,3,0,link
19103,3632,05/09/2026,01:00:03,Scale record 3632,https://scale2.historyout-qa.invalid/page/3632?campaign=x#note,3,0,link
19104,3633,05/09/2026,01:00:03,Scale record 3633,https://scale3.historyout-qa.invalid/page/3633?campaign=x#note,3,0,link
19105,3630,05/09/2026,01:00:03,Scale record 3630,https://scale0.historyout-qa.invalid/page/3630?campaign=x#note,3,0,link
19106,3631,05/09/2026,01:00:03,Scale record 3631,https://scale1.historyout-qa.invalid/page/3631?campaign=x#note,3,0,link
19107,3632,05/09/2026,01:00:03,Scale record 3632,https://scale2.historyout-qa.invalid/page/3632?campaign=x#note,3,0,link
19108,3630,05/09/2026,01:00:03,Scale record 3630,https://scale0.historyout-qa.invalid/page/3630?campaign=x#note,3,0,link
19109,3631,05/09/2026,01:00:03,Scale record 3631,https://scale1.historyout-qa.invalid/page/3631?campaign=x#note,3,0,link
19110,3629,05/09/2026,01:00:03,Scale record 3629,https://scale4.historyout-qa.invalid/page/3629?campaign=x#note,3,0,link
19111,3630,05/09/2026,01:00:03,Scale record 3630,https://scale0.historyout-qa.invalid/page/3630?campaign=x#note,3,0,link
19112,3628,05/09/2026,01:00:03,Scale record 3628,https://scale3.historyout-qa.invalid/page/3628?campaign=x#note,3,0,link
19113,3629,05/09/2026,01:00:03,Scale record 3629,https://scale4.historyout-qa.invalid/page/3629?campaign=x#note,3,0,link
19114,3627,05/09/2026,01:00:03,Scale record 3627,https://scale2.historyout-qa.invalid/page/3627?campaign=x#note,3,0,link
19115,3628,05/09/2026,01:00:03,Scale record 3628,https://scale3.historyout-qa.invalid/page/3628?campaign=x#note,3,0,link
19116,3629,05/09/2026,01:00:03,Scale record 3629,https://scale4.historyout-qa.invalid/page/3629?campaign=x#note,3,0,link
19117,3626,05/09/2026,01:00:03,Scale record 3626,https://scale1.historyout-qa.invalid/page/3626?campaign=x#note,3,0,link
19118,3627,05/09/2026,01:00:03,Scale record 3627,https://scale2.historyout-qa.invalid/page/3627?campaign=x#note,3,0,link
19119,3628,05/09/2026,01:00:03,Scale record 3628,https://scale3.historyout-qa.invalid/page/3628?campaign=x#note,3,0,link
19120,3625,05/09/2026,01:00:03,Scale record 3625,https://scale0.historyout-qa.invalid/page/3625?campaign=x#note,3,0,link
19121,3626,05/09/2026,01:00:03,Scale record 3626,https://scale1.historyout-qa.invalid/page/3626?campaign=x#note,3,0,link
19122,3627,05/09/2026,01:00:03,Scale record 3627,https://scale2.historyout-qa.invalid/page/3627?campaign=x#note,3,0,link
19123,3625,05/09/2026,01:00:03,Scale record 3625,https://scale0.historyout-qa.invalid/page/3625?campaign=x#note,3,0,link
19124,3626,05/09/2026,01:00:03,Scale record 3626,https://scale1.historyout-qa.invalid/page/3626?campaign=x#note,3,0,link
19125,3624,05/09/2026,01:00:03,Scale record 3624,https://scale4.historyout-qa.invalid/page/3624?campaign=x#note,3,0,link
19126,3625,05/09/2026,01:00:03,Scale record 3625,https://scale0.historyout-qa.invalid/page/3625?campaign=x#note,3,0,link
19127,3623,05/09/2026,01:00:03,Scale record 3623,https://scale3.historyout-qa.invalid/page/3623?campaign=x#note,3,0,link
19128,3624,05/09/2026,01:00:03,Scale record 3624,https://scale4.historyout-qa.invalid/page/3624?campaign=x#note,3,0,link
19129,3622,05/09/2026,01:00:03,Scale record 3622,https://scale2.historyout-qa.invalid/page/3622?campaign=x#note,3,0,link
19130,3623,05/09/2026,01:00:03,Scale record 3623,https://scale3.historyout-qa.invalid/page/3623?campaign=x#note,3,0,link
19131,3624,05/09/2026,01:00:03,Scale record 3624,https://scale4.historyout-qa.invalid/page/3624?campaign=x#note,3,0,link
19132,3621,05/09/2026,01:00:03,Scale record 3621,https://scale1.historyout-qa.invalid/page/3621?campaign=x#note,3,0,link
19133,3622,05/09/2026,01:00:03,Scale record 3622,https://scale2.historyout-qa.invalid/page/3622?campaign=x#note,3,0,link
19134,3623,05/09/2026,01:00:03,Scale record 3623,https://scale3.historyout-qa.invalid/page/3623?campaign=x#note,3,0,link
19135,3620,05/09/2026,01:00:03,Scale record 3620,https://scale0.historyout-qa.invalid/page/3620?campaign=x#note,3,0,link
19136,3621,05/09/2026,01:00:03,Scale record 3621,https://scale1.historyout-qa.invalid/page/3621?campaign=x#note,3,0,link
19137,3622,05/09/2026,01:00:03,Scale record 3622,https://scale2.historyout-qa.invalid/page/3622?campaign=x#note,3,0,link
19138,3620,05/09/2026,01:00:03,Scale record 3620,https://scale0.historyout-qa.invalid/page/3620?campaign=x#note,3,0,link
19139,3621,05/09/2026,01:00:03,Scale record 3621,https://scale1.historyout-qa.invalid/page/3621?campaign=x#note,3,0,link
19140,3619,05/09/2026,01:00:03,Scale record 3619,https://scale4.historyout-qa.invalid/page/3619?campaign=x#note,3,0,link
19141,3620,05/09/2026,01:00:03,Scale record 3620,https://scale0.historyout-qa.invalid/page/3620?campaign=x#note,3,0,link
19142,3618,05/09/2026,01:00:03,Scale record 3618,https://scale3.historyout-qa.invalid/page/3618?campaign=x#note,3,0,link
19143,3619,05/09/2026,01:00:03,Scale record 3619,https://scale4.historyout-qa.invalid/page/3619?campaign=x#note,3,0,link
19144,3617,05/09/2026,01:00:03,Scale record 3617,https://scale2.historyout-qa.invalid/page/3617?campaign=x#note,3,0,link
19145,3618,05/09/2026,01:00:03,Scale record 3618,https://scale3.historyout-qa.invalid/page/3618?campaign=x#note,3,0,link
19146,3619,05/09/2026,01:00:03,Scale record 3619,https://scale4.historyout-qa.invalid/page/3619?campaign=x#note,3,0,link
19147,3616,05/09/2026,01:00:03,Scale record 3616,https://scale1.historyout-qa.invalid/page/3616?campaign=x#note,3,0,link
19148,3617,05/09/2026,01:00:03,Scale record 3617,https://scale2.historyout-qa.invalid/page/3617?campaign=x#note,3,0,link
19149,3618,05/09/2026,01:00:03,Scale record 3618,https://scale3.historyout-qa.invalid/page/3618?campaign=x#note,3,0,link
19150,3615,05/09/2026,01:00:03,Scale record 3615,https://scale0.historyout-qa.invalid/page/3615?campaign=x#note,3,0,link
19151,3616,05/09/2026,01:00:03,Scale record 3616,https://scale1.historyout-qa.invalid/page/3616?campaign=x#note,3,0,link
19152,3617,05/09/2026,01:00:03,Scale record 3617,https://scale2.historyout-qa.invalid/page/3617?campaign=x#note,3,0,link
19153,3615,05/09/2026,01:00:03,Scale record 3615,https://scale0.historyout-qa.invalid/page/3615?campaign=x#note,3,0,link
19154,3616,05/09/2026,01:00:03,Scale record 3616,https://scale1.historyout-qa.invalid/page/3616?campaign=x#note,3,0,link
19155,3614,05/09/2026,01:00:03,Scale record 3614,https://scale4.historyout-qa.invalid/page/3614?campaign=x#note,3,0,link
19156,3615,05/09/2026,01:00:03,Scale record 3615,https://scale0.historyout-qa.invalid/page/3615?campaign=x#note,3,0,link
19157,3613,05/09/2026,01:00:03,Scale record 3613,https://scale3.historyout-qa.invalid/page/3613?campaign=x#note,3,0,link
19158,3614,05/09/2026,01:00:03,Scale record 3614,https://scale4.historyout-qa.invalid/page/3614?campaign=x#note,3,0,link
19159,3612,05/09/2026,01:00:03,Scale record 3612,https://scale2.historyout-qa.invalid/page/3612?campaign=x#note,3,0,link
19160,3613,05/09/2026,01:00:03,Scale record 3613,https://scale3.historyout-qa.invalid/page/3613?campaign=x#note,3,0,link
19161,3614,05/09/2026,01:00:03,Scale record 3614,https://scale4.historyout-qa.invalid/page/3614?campaign=x#note,3,0,link
19162,3611,05/09/2026,01:00:03,Scale record 3611,https://scale1.historyout-qa.invalid/page/3611?campaign=x#note,3,0,link
19163,3612,05/09/2026,01:00:03,Scale record 3612,https://scale2.historyout-qa.invalid/page/3612?campaign=x#note,3,0,link
19164,3613,05/09/2026,01:00:03,Scale record 3613,https://scale3.historyout-qa.invalid/page/3613?campaign=x#note,3,0,link
19165,3610,05/09/2026,01:00:03,Scale record 3610,https://scale0.historyout-qa.invalid/page/3610?campaign=x#note,3,0,link
19166,3611,05/09/2026,01:00:03,Scale record 3611,https://scale1.historyout-qa.invalid/page/3611?campaign=x#note,3,0,link
19167,3612,05/09/2026,01:00:03,Scale record 3612,https://scale2.historyout-qa.invalid/page/3612?campaign=x#note,3,0,link
19168,3610,05/09/2026,01:00:03,Scale record 3610,https://scale0.historyout-qa.invalid/page/3610?campaign=x#note,3,0,link
19169,3611,05/09/2026,01:00:03,Scale record 3611,https://scale1.historyout-qa.invalid/page/3611?campaign=x#note,3,0,link
19170,3609,05/09/2026,01:00:03,Scale record 3609,https://scale4.historyout-qa.invalid/page/3609?campaign=x#note,3,0,link
19171,3610,05/09/2026,01:00:03,Scale record 3610,https://scale0.historyout-qa.invalid/page/3610?campaign=x#note,3,0,link
19172,3608,05/09/2026,01:00:03,Scale record 3608,https://scale3.historyout-qa.invalid/page/3608?campaign=x#note,3,0,link
19173,3609,05/09/2026,01:00:03,Scale record 3609,https://scale4.historyout-qa.invalid/page/3609?campaign=x#note,3,0,link
19174,3607,05/09/2026,01:00:03,Scale record 3607,https://scale2.historyout-qa.invalid/page/3607?campaign=x#note,3,0,link
19175,3608,05/09/2026,01:00:03,Scale record 3608,https://scale3.historyout-qa.invalid/page/3608?campaign=x#note,3,0,link
19176,3609,05/09/2026,01:00:03,Scale record 3609,https://scale4.historyout-qa.invalid/page/3609?campaign=x#note,3,0,link
19177,3606,05/09/2026,01:00:03,Scale record 3606,https://scale1.historyout-qa.invalid/page/3606?campaign=x#note,3,0,link
19178,3607,05/09/2026,01:00:03,Scale record 3607,https://scale2.historyout-qa.invalid/page/3607?campaign=x#note,3,0,link
19179,3608,05/09/2026,01:00:03,Scale record 3608,https://scale3.historyout-qa.invalid/page/3608?campaign=x#note,3,0,link
19180,3605,05/09/2026,01:00:03,Scale record 3605,https://scale0.historyout-qa.invalid/page/3605?campaign=x#note,3,0,link
19181,3606,05/09/2026,01:00:03,Scale record 3606,https://scale1.historyout-qa.invalid/page/3606?campaign=x#note,3,0,link
19182,3607,05/09/2026,01:00:03,Scale record 3607,https://scale2.historyout-qa.invalid/page/3607?campaign=x#note,3,0,link
19183,3605,05/09/2026,01:00:03,Scale record 3605,https://scale0.historyout-qa.invalid/page/3605?campaign=x#note,3,0,link
19184,3606,05/09/2026,01:00:03,Scale record 3606,https://scale1.historyout-qa.invalid/page/3606?campaign=x#note,3,0,link
19185,3604,05/09/2026,01:00:03,Scale record 3604,https://scale4.historyout-qa.invalid/page/3604?campaign=x#note,3,0,link
19186,3605,05/09/2026,01:00:03,Scale record 3605,https://scale0.historyout-qa.invalid/page/3605?campaign=x#note,3,0,link
19187,3603,05/09/2026,01:00:03,Scale record 3603,https://scale3.historyout-qa.invalid/page/3603?campaign=x#note,3,0,link
19188,3604,05/09/2026,01:00:03,Scale record 3604,https://scale4.historyout-qa.invalid/page/3604?campaign=x#note,3,0,link
19189,3602,05/09/2026,01:00:03,Scale record 3602,https://scale2.historyout-qa.invalid/page/3602?campaign=x#note,3,0,link
19190,3603,05/09/2026,01:00:03,Scale record 3603,https://scale3.historyout-qa.invalid/page/3603?campaign=x#note,3,0,link
19191,3604,05/09/2026,01:00:03,Scale record 3604,https://scale4.historyout-qa.invalid/page/3604?campaign=x#note,3,0,link
19192,3601,05/09/2026,01:00:03,Scale record 3601,https://scale1.historyout-qa.invalid/page/3601?campaign=x#note,3,0,link
19193,3602,05/09/2026,01:00:03,Scale record 3602,https://scale2.historyout-qa.invalid/page/3602?campaign=x#note,3,0,link
19194,3603,05/09/2026,01:00:03,Scale record 3603,https://scale3.historyout-qa.invalid/page/3603?campaign=x#note,3,0,link
19195,3600,05/09/2026,01:00:03,Scale record 3600,https://scale0.historyout-qa.invalid/page/3600?campaign=x#note,3,0,link
19196,3601,05/09/2026,01:00:03,Scale record 3601,https://scale1.historyout-qa.invalid/page/3601?campaign=x#note,3,0,link
19197,3602,05/09/2026,01:00:03,Scale record 3602,https://scale2.historyout-qa.invalid/page/3602?campaign=x#note,3,0,link
19198,3600,05/09/2026,01:00:03,Scale record 3600,https://scale0.historyout-qa.invalid/page/3600?campaign=x#note,3,0,link
19199,3601,05/09/2026,01:00:03,Scale record 3601,https://scale1.historyout-qa.invalid/page/3601?campaign=x#note,3,0,link
19200,3599,05/09/2026,01:00:03,Scale record 3599,https://scale4.historyout-qa.invalid/page/3599?campaign=x#note,3,0,link
19201,3600,05/09/2026,01:00:03,Scale record 3600,https://scale0.historyout-qa.invalid/page/3600?campaign=x#note,3,0,link
19202,3598,05/09/2026,01:00:03,Scale record 3598,https://scale3.historyout-qa.invalid/page/3598?campaign=x#note,3,0,link
19203,3599,05/09/2026,01:00:03,Scale record 3599,https://scale4.historyout-qa.invalid/page/3599?campaign=x#note,3,0,link
19204,3597,05/09/2026,01:00:03,Scale record 3597,https://scale2.historyout-qa.invalid/page/3597?campaign=x#note,3,0,link
19205,3598,05/09/2026,01:00:03,Scale record 3598,https://scale3.historyout-qa.invalid/page/3598?campaign=x#note,3,0,link
19206,3599,05/09/2026,01:00:03,Scale record 3599,https://scale4.historyout-qa.invalid/page/3599?campaign=x#note,3,0,link
19207,3596,05/09/2026,01:00:03,Scale record 3596,https://scale1.historyout-qa.invalid/page/3596?campaign=x#note,3,0,link
19208,3597,05/09/2026,01:00:03,Scale record 3597,https://scale2.historyout-qa.invalid/page/3597?campaign=x#note,3,0,link
19209,3598,05/09/2026,01:00:03,Scale record 3598,https://scale3.historyout-qa.invalid/page/3598?campaign=x#note,3,0,link
19210,3595,05/09/2026,01:00:03,Scale record 3595,https://scale0.historyout-qa.invalid/page/3595?campaign=x#note,3,0,link
19211,3596,05/09/2026,01:00:03,Scale record 3596,https://scale1.historyout-qa.invalid/page/3596?campaign=x#note,3,0,link
19212,3597,05/09/2026,01:00:03,Scale record 3597,https://scale2.historyout-qa.invalid/page/3597?campaign=x#note,3,0,link
19213,3595,05/09/2026,01:00:03,Scale record 3595,https://scale0.historyout-qa.invalid/page/3595?campaign=x#note,3,0,link
19214,3596,05/09/2026,01:00:03,Scale record 3596,https://scale1.historyout-qa.invalid/page/3596?campaign=x#note,3,0,link
19215,3594,05/09/2026,01:00:03,Scale record 3594,https://scale4.historyout-qa.invalid/page/3594?campaign=x#note,3,0,link
19216,3595,05/09/2026,01:00:03,Scale record 3595,https://scale0.historyout-qa.invalid/page/3595?campaign=x#note,3,0,link
19217,3593,05/09/2026,01:00:03,Scale record 3593,https://scale3.historyout-qa.invalid/page/3593?campaign=x#note,3,0,link
19218,3594,05/09/2026,01:00:03,Scale record 3594,https://scale4.historyout-qa.invalid/page/3594?campaign=x#note,3,0,link
19219,3592,05/09/2026,01:00:03,Scale record 3592,https://scale2.historyout-qa.invalid/page/3592?campaign=x#note,3,0,link
19220,3593,05/09/2026,01:00:03,Scale record 3593,https://scale3.historyout-qa.invalid/page/3593?campaign=x#note,3,0,link
19221,3594,05/09/2026,01:00:03,Scale record 3594,https://scale4.historyout-qa.invalid/page/3594?campaign=x#note,3,0,link
19222,3591,05/09/2026,01:00:03,Scale record 3591,https://scale1.historyout-qa.invalid/page/3591?campaign=x#note,3,0,link
19223,3592,05/09/2026,01:00:03,Scale record 3592,https://scale2.historyout-qa.invalid/page/3592?campaign=x#note,3,0,link
19224,3593,05/09/2026,01:00:03,Scale record 3593,https://scale3.historyout-qa.invalid/page/3593?campaign=x#note,3,0,link
19225,3590,05/09/2026,01:00:03,Scale record 3590,https://scale0.historyout-qa.invalid/page/3590?campaign=x#note,3,0,link
19226,3591,05/09/2026,01:00:03,Scale record 3591,https://scale1.historyout-qa.invalid/page/3591?campaign=x#note,3,0,link
19227,3592,05/09/2026,01:00:03,Scale record 3592,https://scale2.historyout-qa.invalid/page/3592?campaign=x#note,3,0,link
19228,3590,05/09/2026,01:00:03,Scale record 3590,https://scale0.historyout-qa.invalid/page/3590?campaign=x#note,3,0,link
19229,3591,05/09/2026,01:00:03,Scale record 3591,https://scale1.historyout-qa.invalid/page/3591?campaign=x#note,3,0,link
19230,3589,05/09/2026,01:00:03,Scale record 3589,https://scale4.historyout-qa.invalid/page/3589?campaign=x#note,3,0,link
19231,3590,05/09/2026,01:00:03,Scale record 3590,https://scale0.historyout-qa.invalid/page/3590?campaign=x#note,3,0,link
19232,3588,05/09/2026,01:00:03,Scale record 3588,https://scale3.historyout-qa.invalid/page/3588?campaign=x#note,3,0,link
19233,3589,05/09/2026,01:00:03,Scale record 3589,https://scale4.historyout-qa.invalid/page/3589?campaign=x#note,3,0,link
19234,3587,05/09/2026,01:00:03,Scale record 3587,https://scale2.historyout-qa.invalid/page/3587?campaign=x#note,3,0,link
19235,3588,05/09/2026,01:00:03,Scale record 3588,https://scale3.historyout-qa.invalid/page/3588?campaign=x#note,3,0,link
19236,3589,05/09/2026,01:00:03,Scale record 3589,https://scale4.historyout-qa.invalid/page/3589?campaign=x#note,3,0,link
19237,3586,05/09/2026,01:00:03,Scale record 3586,https://scale1.historyout-qa.invalid/page/3586?campaign=x#note,3,0,link
19238,3587,05/09/2026,01:00:03,Scale record 3587,https://scale2.historyout-qa.invalid/page/3587?campaign=x#note,3,0,link
19239,3588,05/09/2026,01:00:03,Scale record 3588,https://scale3.historyout-qa.invalid/page/3588?campaign=x#note,3,0,link
19240,3585,05/09/2026,01:00:03,Scale record 3585,https://scale0.historyout-qa.invalid/page/3585?campaign=x#note,3,0,link
19241,3586,05/09/2026,01:00:03,Scale record 3586,https://scale1.historyout-qa.invalid/page/3586?campaign=x#note,3,0,link
19242,3587,05/09/2026,01:00:03,Scale record 3587,https://scale2.historyout-qa.invalid/page/3587?campaign=x#note,3,0,link
19243,3585,05/09/2026,01:00:03,Scale record 3585,https://scale0.historyout-qa.invalid/page/3585?campaign=x#note,3,0,link
19244,3586,05/09/2026,01:00:03,Scale record 3586,https://scale1.historyout-qa.invalid/page/3586?campaign=x#note,3,0,link
19245,3584,05/09/2026,01:00:03,Scale record 3584,https://scale4.historyout-qa.invalid/page/3584?campaign=x#note,3,0,link
19246,3585,05/09/2026,01:00:03,Scale record 3585,https://scale0.historyout-qa.invalid/page/3585?campaign=x#note,3,0,link
19247,3583,05/09/2026,01:00:03,Scale record 3583,https://scale3.historyout-qa.invalid/page/3583?campaign=x#note,3,0,link
19248,3584,05/09/2026,01:00:03,Scale record 3584,https://scale4.historyout-qa.invalid/page/3584?campaign=x#note,3,0,link
19249,3582,05/09/2026,01:00:03,Scale record 3582,https://scale2.historyout-qa.invalid/page/3582?campaign=x#note,3,0,link
19250,3583,05/09/2026,01:00:03,Scale record 3583,https://scale3.historyout-qa.invalid/page/3583?campaign=x#note,3,0,link
19251,3584,05/09/2026,01:00:03,Scale record 3584,https://scale4.historyout-qa.invalid/page/3584?campaign=x#note,3,0,link
19252,3581,05/09/2026,01:00:03,Scale record 3581,https://scale1.historyout-qa.invalid/page/3581?campaign=x#note,3,0,link
19253,3582,05/09/2026,01:00:03,Scale record 3582,https://scale2.historyout-qa.invalid/page/3582?campaign=x#note,3,0,link
19254,3583,05/09/2026,01:00:03,Scale record 3583,https://scale3.historyout-qa.invalid/page/3583?campaign=x#note,3,0,link
19255,3580,05/09/2026,01:00:03,Scale record 3580,https://scale0.historyout-qa.invalid/page/3580?campaign=x#note,3,0,link
19256,3581,05/09/2026,01:00:03,Scale record 3581,https://scale1.historyout-qa.invalid/page/3581?campaign=x#note,3,0,link
19257,3582,05/09/2026,01:00:03,Scale record 3582,https://scale2.historyout-qa.invalid/page/3582?campaign=x#note,3,0,link
19258,3580,05/09/2026,01:00:03,Scale record 3580,https://scale0.historyout-qa.invalid/page/3580?campaign=x#note,3,0,link
19259,3581,05/09/2026,01:00:03,Scale record 3581,https://scale1.historyout-qa.invalid/page/3581?campaign=x#note,3,0,link
19260,3579,05/09/2026,01:00:03,Scale record 3579,https://scale4.historyout-qa.invalid/page/3579?campaign=x#note,3,0,link
19261,3580,05/09/2026,01:00:03,Scale record 3580,https://scale0.historyout-qa.invalid/page/3580?campaign=x#note,3,0,link
19262,3578,05/09/2026,01:00:03,Scale record 3578,https://scale3.historyout-qa.invalid/page/3578?campaign=x#note,3,0,link
19263,3579,05/09/2026,01:00:03,Scale record 3579,https://scale4.historyout-qa.invalid/page/3579?campaign=x#note,3,0,link
19264,3577,05/09/2026,01:00:03,Scale record 3577,https://scale2.historyout-qa.invalid/page/3577?campaign=x#note,3,0,link
19265,3578,05/09/2026,01:00:03,Scale record 3578,https://scale3.historyout-qa.invalid/page/3578?campaign=x#note,3,0,link
19266,3579,05/09/2026,01:00:03,Scale record 3579,https://scale4.historyout-qa.invalid/page/3579?campaign=x#note,3,0,link
19267,3576,05/09/2026,01:00:03,Scale record 3576,https://scale1.historyout-qa.invalid/page/3576?campaign=x#note,3,0,link
19268,3577,05/09/2026,01:00:03,Scale record 3577,https://scale2.historyout-qa.invalid/page/3577?campaign=x#note,3,0,link
